store_id,sku_id,ranged_flag,target_cover_days,min_cover_days,max_cover_days,store_sku_capacity_units,service_level_target,store_sku_priority
STR001,SKU000661,1,12,7,20,35,0.95,0.8
STR001,SKU000662,1,16,11,30,39,0.9,0.94
STR001,SKU000663,1,14,8,28,23,0.92,0.9
STR001,SKU000664,1,16,11,26,13,0.95,0.99
STR001,SKU000666,1,14,7,28,7,0.9,0.93
STR001,SKU000668,1,21,14,31,37,0.9,0.78
STR001,SKU000669,1,10,4,20,17,0.9,0.99
STR001,SKU000670,1,16,9,28,12,0.97,0.9
STR001,SKU000672,1,12,5,24,37,0.92,0.88
STR001,SKU000674,1,10,5,24,32,0.9,0.77
STR001,SKU000675,1,12,6,20,8,0.95,0.73
STR001,SKU000676,1,16,11,24,27,0.92,0.95
STR001,SKU000677,1,12,7,26,23,0.92,0.97
STR001,SKU000680,1,18,11,28,42,0.95,0.73
STR001,SKU000681,1,12,7,20,42,0.9,0.97
STR001,SKU000682,1,21,16,31,19,0.92,0.78
STR001,SKU000683,1,10,4,20,29,0.95,1.03
STR001,SKU000684,1,10,5,22,8,0.92,0.98
STR001,SKU000685,1,10,4,20,16,0.95,0.99
STR001,SKU000688,1,18,11,28,34,0.97,0.79
STR001,SKU000689,1,12,5,20,18,0.97,0.84
STR001,SKU000690,1,21,16,29,20,0.9,0.93
STR001,SKU000691,1,12,7,22,40,0.92,1.02
STR001,SKU000692,1,10,5,18,27,0.9,0.82
STR001,SKU000693,1,12,7,22,11,0.92,0.96
STR001,SKU000694,1,14,8,24,23,0.95,0.74
STR001,SKU000695,1,14,9,22,11,0.92,0.9
STR001,SKU000696,1,21,14,29,15,0.95,0.84
STR001,SKU000697,1,14,8,24,11,0.92,0.95
STR001,SKU000698,1,10,5,20,24,0.9,0.84
STR001,SKU000699,1,10,5,22,21,0.97,0.85
STR001,SKU000700,1,18,13,28,32,0.92,1.02
STR001,SKU000701,1,14,8,24,42,0.97,0.99
STR001,SKU000702,1,12,6,26,28,0.9,1.01
STR001,SKU000703,1,10,4,18,13,0.97,0.82
STR001,SKU000704,1,14,7,26,17,0.97,0.91
STR001,SKU000705,1,18,11,26,31,0.95,0.82
STR001,SKU000706,1,12,5,24,32,0.95,0.79
STR001,SKU000707,1,18,12,28,12,0.95,1.08
STR001,SKU000709,1,12,6,24,24,0.9,0.8
STR001,SKU000710,1,12,6,22,7,0.9,0.9
STR001,SKU000711,1,18,11,26,20,0.9,0.86
STR001,SKU000713,1,21,16,35,9,0.95,0.74
STR001,SKU000714,1,12,7,24,18,0.95,0.94
STR001,SKU000716,1,21,14,35,39,0.97,0.99
STR001,SKU000718,1,10,4,20,37,0.92,0.78
STR001,SKU000721,1,10,4,24,26,0.97,0.76
STR001,SKU000724,1,12,7,20,7,0.9,0.85
STR001,SKU000726,1,16,10,30,37,0.95,0.99
STR001,SKU000730,1,16,10,28,14,0.9,0.76
STR001,SKU000731,1,14,9,26,20,0.92,0.87
STR001,SKU000732,1,16,11,26,16,0.92,0.95
STR001,SKU000733,1,14,8,22,11,0.95,1.07
STR001,SKU000734,1,16,9,24,29,0.9,1.01
STR001,SKU000735,1,21,16,29,13,0.92,0.88
STR001,SKU000736,1,12,6,26,31,0.9,1.03
STR001,SKU000737,1,21,16,29,17,0.92,0.82
STR001,SKU000738,1,16,9,24,37,0.97,0.88
STR001,SKU000739,1,18,12,30,8,0.9,0.82
STR001,SKU000740,1,16,9,26,32,0.9,0.81
STR001,SKU000741,1,14,8,22,9,0.95,1.09
STR001,SKU000742,1,10,4,24,22,0.92,0.87
STR001,SKU000743,1,18,11,32,24,0.97,0.76
STR001,SKU000744,1,21,14,31,15,0.95,0.93
STR001,SKU000745,1,12,7,22,12,0.92,1.03
STR001,SKU000746,1,16,10,24,32,0.9,1.09
STR001,SKU000747,1,10,4,24,17,0.92,0.84
STR001,SKU000748,1,18,12,28,39,0.92,0.97
STR001,SKU000752,1,12,5,26,27,0.9,0.93
STR001,SKU000753,1,18,11,28,33,0.95,0.76
STR001,SKU000754,1,10,5,18,41,0.97,1.02
STR001,SKU000756,1,14,9,26,18,0.95,0.87
STR001,SKU000757,1,10,5,20,36,0.92,0.73
STR001,SKU000758,1,16,11,24,13,0.97,0.91
STR001,SKU000761,1,10,4,18,23,0.9,0.83
STR001,SKU000762,1,12,5,22,34,0.97,0.96
STR001,SKU000763,1,10,4,24,34,0.95,0.87
STR001,SKU000764,1,16,9,26,14,0.95,0.74
STR001,SKU000767,1,18,13,30,7,0.97,1.07
STR001,SKU000768,1,10,5,22,28,0.92,0.8
STR001,SKU000769,1,12,5,20,11,0.92,0.73
STR001,SKU000772,1,16,10,28,30,0.9,0.8
STR001,SKU000773,1,21,16,33,9,0.92,1.04
STR001,SKU000774,1,10,5,24,19,0.95,1.03
STR001,SKU000776,1,16,9,26,17,0.9,0.73
STR001,SKU000777,1,12,7,22,22,0.97,0.79
STR001,SKU000778,1,16,11,30,20,0.92,1.05
STR001,SKU000779,1,12,5,26,7,0.97,1.01
STR001,SKU000780,1,10,4,24,21,0.97,0.92
STR001,SKU000781,1,16,9,26,11,0.92,0.79
STR001,SKU000783,1,21,15,29,27,0.97,1.07
STR001,SKU000784,1,18,11,28,10,0.92,0.85
STR001,SKU000785,1,18,11,30,21,0.97,0.95
STR001,SKU000787,1,10,4,18,20,0.97,1.08
STR001,SKU000789,1,14,7,26,38,0.9,0.96
STR001,SKU000790,1,10,4,24,11,0.95,1.06
STR001,SKU000791,1,12,5,22,7,0.97,0.83
STR001,SKU000792,1,16,10,30,30,0.92,1.04
STR001,SKU000793,1,12,7,24,39,0.92,0.91
STR001,SKU000794,1,12,5,22,29,0.9,0.98
STR001,SKU000795,1,14,7,28,42,0.9,0.74
STR001,SKU000796,1,14,8,26,22,0.92,1.07
STR001,SKU000797,1,18,12,28,21,0.92,0.98
STR001,SKU000799,1,18,13,30,31,0.92,0.82
STR001,SKU000800,1,14,7,28,17,0.95,0.87
STR001,SKU000802,1,18,11,30,3,0.92,1.04
STR001,SKU000803,1,21,15,33,8,0.95,0.73
STR001,SKU000804,1,12,6,20,16,0.9,1.07
STR001,SKU000805,1,12,5,24,11,0.92,0.83
STR001,SKU000806,1,14,8,28,3,0.95,1.03
STR001,SKU000809,1,18,13,28,14,0.97,0.89
STR001,SKU000812,1,10,5,22,4,0.97,0.87
STR001,SKU000813,1,16,9,24,11,0.92,1.0
STR001,SKU000815,1,14,8,24,16,0.92,1.07
STR001,SKU000816,1,16,9,30,6,0.95,1.04
STR001,SKU000817,1,21,14,33,10,0.95,0.99
STR001,SKU000819,1,18,13,30,11,0.9,1.08
STR001,SKU000820,1,10,5,18,4,0.95,0.86
STR001,SKU000822,1,10,4,22,3,0.92,0.73
STR001,SKU000823,1,16,9,26,12,0.9,0.83
STR001,SKU000824,1,18,11,32,4,0.97,1.08
STR001,SKU000826,1,12,5,20,4,0.95,1.04
STR001,SKU000828,1,12,7,20,13,0.92,0.8
STR001,SKU000830,1,21,15,29,2,0.97,1.0
STR001,SKU000831,1,12,5,26,7,0.9,0.92
STR001,SKU000832,1,12,6,26,9,0.95,0.82
STR001,SKU000833,1,12,5,20,7,0.92,0.95
STR001,SKU000835,1,18,13,32,3,0.97,0.79
STR001,SKU000839,1,12,7,24,4,0.92,0.78
STR001,SKU000840,1,12,7,26,14,0.95,0.97
STR001,SKU000841,1,12,7,24,12,0.95,0.98
STR001,SKU000842,1,14,8,28,3,0.97,0.99
STR001,SKU000843,1,16,10,26,2,0.95,0.82
STR001,SKU000845,1,16,9,30,2,0.92,0.94
STR001,SKU000846,1,18,12,32,13,0.9,0.81
STR001,SKU000847,1,18,11,28,4,0.92,0.74
STR001,SKU000850,1,12,7,20,16,0.9,0.82
STR001,SKU000851,1,18,12,30,12,0.92,0.98
STR001,SKU000852,1,12,7,26,16,0.9,1.02
STR001,SKU000853,1,16,9,24,15,0.95,0.77
STR001,SKU000855,1,10,5,20,12,0.92,1.01
STR001,SKU000856,1,14,9,28,6,0.92,0.75
STR001,SKU000857,1,16,11,26,12,0.97,0.76
STR001,SKU000858,1,12,7,22,4,0.9,1.04
STR001,SKU000859,1,21,14,29,3,0.9,0.87
STR001,SKU000860,1,21,16,35,4,0.95,0.97
STR001,SKU000863,1,14,7,24,8,0.97,0.85
STR001,SKU000867,1,14,9,22,3,0.95,0.74
STR001,SKU000869,1,14,9,24,11,0.95,0.86
STR001,SKU000871,1,14,7,28,15,0.9,1.02
STR001,SKU000872,1,18,12,28,14,0.97,1.03
STR001,SKU000873,1,16,10,28,10,0.95,0.87
STR001,SKU000877,1,16,11,30,3,0.95,0.95
STR001,SKU000878,1,18,11,26,9,0.9,0.88
STR001,SKU000880,1,10,4,22,6,0.92,1.03
STR001,SKU000883,1,10,5,18,11,0.95,1.06
STR001,SKU000884,1,16,10,24,7,0.97,0.94
STR001,SKU000886,1,10,5,22,9,0.97,0.73
STR001,SKU000887,1,12,7,26,10,0.92,0.76
STR001,SKU000888,1,18,13,26,10,0.9,1.02
STR001,SKU000889,1,21,16,33,13,0.9,0.9
STR001,SKU000890,1,10,4,20,7,0.9,1.08
STR001,SKU000891,1,12,6,22,3,0.92,0.74
STR001,SKU000893,1,21,15,33,9,0.9,0.8
STR001,SKU000894,1,16,10,30,16,0.97,0.89
STR001,SKU000897,1,10,5,22,8,0.97,0.88
STR001,SKU000900,1,18,12,32,3,0.95,0.74
STR001,SKU000901,1,21,14,33,11,0.9,0.84
STR001,SKU000903,1,18,11,26,14,0.95,0.96
STR001,SKU000904,1,16,9,26,12,0.9,0.8
STR001,SKU000905,1,18,11,30,3,0.97,1.06
STR001,SKU000907,1,18,12,28,5,0.92,1.01
STR001,SKU000908,1,14,7,22,11,0.97,1.02
STR001,SKU000912,1,12,6,20,10,0.97,1.03
STR001,SKU000913,1,12,5,20,12,0.95,0.76
STR001,SKU000914,1,21,14,35,16,0.92,1.05
STR001,SKU000916,1,18,12,26,15,0.9,1.08
STR001,SKU000917,1,10,4,22,10,0.92,0.94
STR001,SKU000919,1,10,5,22,10,0.9,0.88
STR001,SKU000921,1,10,4,24,3,0.9,1.07
STR001,SKU000923,1,16,9,26,9,0.97,0.94
STR001,SKU000924,1,14,9,22,6,0.9,1.02
STR001,SKU000926,1,12,6,24,12,0.92,0.85
STR001,SKU000929,1,16,11,28,12,0.9,1.05
STR001,SKU000930,1,18,13,30,16,0.97,0.74
STR001,SKU000931,1,12,5,24,3,0.97,0.78
STR001,SKU000932,1,18,11,28,2,0.92,0.82
STR001,SKU000933,1,16,11,28,8,0.97,0.78
STR001,SKU000934,1,18,13,26,6,0.9,0.81
STR001,SKU000936,1,12,7,26,3,0.92,0.81
STR001,SKU000938,1,14,8,22,8,0.95,1.01
STR001,SKU000940,1,14,9,22,8,0.95,0.96
STR001,SKU000942,1,10,4,24,16,0.9,1.01
STR001,SKU000943,1,18,11,26,10,0.9,1.04
STR001,SKU000944,1,16,10,30,10,0.9,1.01
STR001,SKU000945,1,14,7,28,11,0.92,0.98
STR001,SKU000946,1,18,12,30,13,0.9,0.85
STR001,SKU000947,1,10,4,20,13,0.92,0.75
STR001,SKU000949,1,21,16,33,3,0.9,0.9
STR001,SKU000951,1,18,12,28,8,0.95,0.82
STR001,SKU000952,1,16,10,24,2,0.9,0.94
STR001,SKU000953,1,18,12,28,2,0.95,1.06
STR001,SKU000955,1,16,10,30,2,0.95,1.02
STR001,SKU000956,1,14,8,28,7,0.9,0.94
STR001,SKU000959,1,12,7,24,6,0.97,1.05
STR001,SKU000960,1,14,9,22,8,0.95,0.95
STR001,SKU000963,1,12,7,22,4,0.95,0.79
STR001,SKU000964,1,14,8,24,14,0.95,0.95
STR001,SKU000966,1,14,7,26,10,0.97,1.09
STR001,SKU000967,1,18,11,32,9,0.97,1.09
STR001,SKU000968,1,14,8,22,16,0.95,0.89
STR001,SKU000970,1,21,16,31,2,0.92,0.92
STR001,SKU000971,1,14,7,28,15,0.9,0.9
STR001,SKU000974,1,12,7,22,10,0.95,1.05
STR001,SKU000975,1,16,10,28,12,0.95,0.83
STR001,SKU000977,1,12,7,22,16,0.97,0.83
STR001,SKU000979,1,16,10,26,5,0.95,0.96
STR001,SKU000980,1,18,11,32,12,0.92,1.03
STR001,SKU000981,1,10,4,24,5,0.9,0.82
STR001,SKU000982,1,12,6,22,6,0.92,0.85
STR001,SKU000987,1,21,15,35,9,0.95,0.92
STR001,SKU000988,1,14,7,26,6,0.95,0.88
STR001,SKU000990,1,18,13,32,13,0.9,0.73
STR001,SKU000991,1,10,5,24,10,0.95,1.05
STR001,SKU000992,1,18,11,28,16,0.9,0.84
STR001,SKU000993,1,16,9,26,6,0.97,0.81
STR001,SKU000994,1,12,5,22,11,0.97,0.79
STR001,SKU000997,1,16,11,30,16,0.92,1.07
STR001,SKU001000,1,12,7,22,3,0.9,1.03
STR001,SKU001001,1,21,14,35,9,0.97,0.87
STR001,SKU001002,1,18,11,32,13,0.97,0.77
STR001,SKU001003,1,10,4,18,16,0.92,1.05
STR001,SKU001005,1,10,4,22,8,0.92,0.8
STR001,SKU001008,1,12,5,20,9,0.97,1.06
STR001,SKU001010,1,16,11,28,2,0.9,0.89
STR001,SKU001011,1,21,15,33,6,0.9,0.99
STR001,SKU001012,1,16,9,28,3,0.97,0.95
STR001,SKU001013,1,10,4,20,8,0.97,0.93
STR001,SKU001015,1,16,11,30,11,0.97,1.01
STR001,SKU001016,1,21,14,29,9,0.97,1.01
STR001,SKU001017,1,14,8,22,11,0.97,1.05
STR001,SKU001018,1,10,5,24,16,0.95,0.89
STR001,SKU001019,1,10,4,18,14,0.95,1.07
STR001,SKU001020,1,10,4,24,9,0.95,0.99
STR001,SKU001021,1,10,5,20,6,0.9,0.95
STR001,SKU001022,1,12,7,26,7,0.9,0.89
STR001,SKU001024,1,18,12,30,7,0.97,1.03
STR001,SKU001025,1,18,13,28,15,0.95,0.91
STR001,SKU001026,1,21,15,31,16,0.95,0.88
STR001,SKU001027,1,16,11,26,16,0.95,1.05
STR001,SKU001028,1,18,13,28,13,0.95,0.99
STR001,SKU001030,1,14,9,28,3,0.9,1.01
STR001,SKU001031,1,16,11,24,7,0.92,0.88
STR001,SKU001032,1,18,13,28,2,0.9,0.9
STR001,SKU001034,1,21,14,29,16,0.95,0.93
STR001,SKU001035,1,18,11,32,8,0.92,1.04
STR001,SKU001036,1,16,11,30,15,0.9,1.08
STR001,SKU001038,1,21,16,29,6,0.95,0.74
STR001,SKU001039,1,12,7,26,16,0.95,0.81
STR001,SKU001040,1,12,6,20,8,0.95,1.08
STR001,SKU001041,1,12,5,24,16,0.95,1.07
STR001,SKU001042,1,12,6,24,8,0.92,0.92
STR001,SKU001045,1,16,9,28,7,0.9,0.86
STR001,SKU001047,1,10,4,22,16,0.95,0.77
STR001,SKU001048,1,18,13,28,3,0.9,1.09
STR001,SKU001049,1,21,16,31,7,0.95,0.98
STR001,SKU001051,1,10,4,22,16,0.92,0.84
STR001,SKU001052,1,10,5,20,4,0.97,1.06
STR001,SKU001053,1,16,9,24,3,0.95,0.77
STR001,SKU001055,1,21,14,33,9,0.95,0.74
STR001,SKU001058,1,18,13,30,13,0.95,0.96
STR001,SKU001059,1,16,10,26,6,0.9,0.8
STR001,SKU001062,1,18,11,30,3,0.9,0.93
STR001,SKU001063,1,12,5,24,7,0.92,1.06
STR001,SKU001064,1,10,4,24,11,0.9,0.96
STR001,SKU001065,1,16,9,30,9,0.95,0.74
STR001,SKU001067,1,12,5,22,11,0.95,0.84
STR001,SKU001068,1,16,10,30,8,0.92,0.85
STR001,SKU001069,1,12,6,24,6,0.92,1.06
STR001,SKU001070,1,18,13,28,12,0.92,0.81
STR001,SKU001071,1,10,4,18,12,0.97,1.03
STR001,SKU001073,1,16,9,28,5,0.9,0.78
STR001,SKU001075,1,10,4,22,16,0.97,0.85
STR001,SKU001076,1,18,11,32,6,0.92,0.87
STR001,SKU001077,1,12,7,22,9,0.95,0.86
STR001,SKU001079,1,16,11,24,14,0.95,1.03
STR001,SKU001080,1,16,9,26,3,0.92,0.75
STR001,SKU001081,1,14,7,22,8,0.9,1.01
STR001,SKU001082,1,18,13,30,11,0.97,0.98
STR001,SKU001083,1,10,4,18,14,0.95,1.06
STR001,SKU001084,1,16,9,26,10,0.97,1.06
STR001,SKU001085,1,18,13,28,13,0.97,0.79
STR001,SKU001086,1,12,5,22,4,0.92,0.75
STR001,SKU001087,1,21,16,29,3,0.97,1.08
STR001,SKU001088,1,12,5,20,4,0.9,0.96
STR001,SKU001090,1,16,10,28,15,0.92,0.98
STR001,SKU001093,1,16,10,24,8,0.95,0.87
STR001,SKU001095,1,16,10,30,7,0.97,1.06
STR001,SKU001098,1,18,13,32,12,0.9,0.9
STR001,SKU001099,1,18,13,26,14,0.9,0.82
STR001,SKU001100,1,16,10,26,4,0.9,1.02
STR001,SKU001101,1,10,4,24,10,0.95,1.08
STR001,SKU001104,1,12,5,26,16,0.92,0.76
STR001,SKU001105,1,18,12,30,6,0.9,0.89
STR001,SKU001106,1,12,5,22,11,0.97,0.85
STR001,SKU001107,1,12,7,26,4,0.97,1.05
STR001,SKU001109,1,21,15,33,6,0.92,0.76
STR001,SKU001112,1,21,14,29,13,0.97,0.78
STR001,SKU001113,1,21,15,33,5,0.92,0.93
STR001,SKU001115,1,14,7,22,7,0.92,0.81
STR001,SKU001116,1,10,4,22,15,0.97,0.88
STR001,SKU001119,1,21,14,33,9,0.95,1.02
STR001,SKU001122,1,12,6,22,8,0.95,0.93
STR001,SKU001123,1,10,4,20,16,0.95,0.77
STR001,SKU001124,1,10,4,22,16,0.95,0.91
STR001,SKU001125,1,14,7,28,8,0.95,1.04
STR001,SKU001127,1,12,6,20,6,0.92,0.87
STR001,SKU001128,1,12,7,22,8,0.9,0.84
STR001,SKU001130,1,16,11,30,5,0.9,1.08
STR001,SKU001131,1,21,16,35,10,0.95,1.06
STR001,SKU001133,1,18,12,30,4,0.92,0.86
STR001,SKU001135,1,16,10,28,15,0.97,0.75
STR001,SKU001139,1,14,7,24,5,0.97,0.9
STR001,SKU001140,1,12,7,26,2,0.9,0.83
STR001,SKU001145,1,14,8,22,2,0.9,1.06
STR001,SKU001146,1,14,9,26,9,0.92,0.77
STR001,SKU001148,1,12,6,20,9,0.92,1.06
STR001,SKU001149,1,21,16,35,4,0.9,0.95
STR001,SKU001150,1,21,15,33,15,0.92,1.06
STR001,SKU001152,1,18,11,28,2,0.95,0.86
STR001,SKU001153,1,12,6,26,3,0.95,1.08
STR001,SKU001155,1,12,6,26,14,0.9,1.01
STR001,SKU001156,1,10,4,18,4,0.97,0.76
STR001,SKU001157,1,12,5,20,15,0.97,0.97
STR001,SKU001160,1,14,8,26,4,0.92,0.8
STR001,SKU001163,1,21,16,33,6,0.92,0.85
STR001,SKU001165,1,21,14,31,4,0.95,0.88
STR001,SKU001166,1,21,16,35,5,0.97,1.04
STR001,SKU001167,1,21,15,33,3,0.92,0.73
STR001,SKU001169,1,14,9,22,16,0.9,0.81
STR001,SKU001171,1,12,5,26,12,0.95,0.87
STR001,SKU001172,1,14,7,22,14,0.92,1.07
STR001,SKU001173,1,10,4,22,7,0.97,0.83
STR001,SKU001175,1,16,9,30,7,0.92,0.75
STR001,SKU001176,1,12,5,20,3,0.97,0.76
STR001,SKU001177,1,21,15,35,9,0.97,0.88
STR001,SKU001178,1,16,10,30,5,0.9,1.02
STR001,SKU001180,1,14,7,28,12,0.97,0.86
STR001,SKU001182,1,18,13,32,7,0.95,0.8
STR001,SKU001183,1,10,4,18,7,0.9,1.01
STR001,SKU001184,1,16,10,30,2,0.9,0.73
STR001,SKU001185,1,18,11,32,9,0.97,0.84
STR001,SKU001186,1,12,6,24,8,0.9,0.82
STR001,SKU001187,1,12,6,22,2,0.97,1.08
STR001,SKU001188,1,10,4,22,4,0.97,0.81
STR001,SKU001190,1,14,9,24,10,0.92,0.9
STR001,SKU001193,1,18,11,30,11,0.97,0.85
STR001,SKU001194,1,14,8,26,13,0.92,0.84
STR001,SKU001195,1,18,11,28,14,0.92,1.03
STR001,SKU001196,1,18,12,32,6,0.9,0.92
STR001,SKU001197,1,10,4,22,10,0.97,0.77
STR001,SKU001198,1,18,11,30,3,0.92,0.79
STR001,SKU001199,1,21,16,29,15,0.97,1.01
STR001,SKU001200,1,21,14,35,7,0.95,0.9
STR002,SKU000001,1,10,4,22,42,0.97,0.98
STR002,SKU000002,1,18,13,26,15,0.95,0.72
STR002,SKU000005,1,18,12,28,27,0.95,0.9
STR002,SKU000008,1,18,11,28,10,0.95,0.93
STR002,SKU000009,1,16,11,24,10,0.92,1.01
STR002,SKU000011,1,16,11,26,8,0.92,0.76
STR002,SKU000012,1,10,5,22,20,0.97,0.93
STR002,SKU000014,1,21,15,31,42,0.95,0.82
STR002,SKU000015,1,21,15,35,24,0.9,0.85
STR002,SKU000017,1,12,5,24,9,0.92,0.74
STR002,SKU000018,1,12,6,24,16,0.92,0.76
STR002,SKU000019,1,10,5,22,31,0.9,0.76
STR002,SKU000020,1,16,10,24,13,0.97,0.96
STR002,SKU000022,1,16,9,28,26,0.92,1.0
STR002,SKU000023,1,12,7,24,37,0.92,0.77
STR002,SKU000024,1,14,8,22,7,0.9,0.84
STR002,SKU000025,1,14,9,28,32,0.95,0.92
STR002,SKU000026,1,21,15,33,22,0.97,0.72
STR002,SKU000027,1,14,7,24,40,0.97,0.74
STR002,SKU000028,1,10,5,20,26,0.9,0.96
STR002,SKU000029,1,18,12,30,38,0.92,1.01
STR002,SKU000030,1,10,5,18,14,0.9,0.72
STR002,SKU000031,1,14,7,28,9,0.9,0.84
STR002,SKU000035,1,14,9,26,28,0.92,0.89
STR002,SKU000036,1,12,7,26,30,0.95,0.77
STR002,SKU000037,1,14,9,24,13,0.97,0.75
STR002,SKU000039,1,12,7,20,40,0.92,0.76
STR002,SKU000040,1,18,12,30,6,0.95,0.85
STR002,SKU000044,1,14,9,28,37,0.95,0.9
STR002,SKU000046,1,18,11,30,32,0.92,0.78
STR002,SKU000048,1,14,7,24,7,0.97,0.72
STR002,SKU000050,1,21,15,31,15,0.95,0.73
STR002,SKU000051,1,18,12,30,31,0.92,0.84
STR002,SKU000052,1,18,11,30,17,0.9,0.84
STR002,SKU000053,1,21,14,33,12,0.92,0.76
STR002,SKU000054,1,18,11,28,16,0.9,0.97
STR002,SKU000056,1,10,4,22,38,0.9,0.93
STR002,SKU000057,1,16,10,28,6,0.9,0.95
STR002,SKU000058,1,16,10,28,14,0.9,0.7
STR002,SKU000059,1,18,12,28,26,0.95,0.95
STR002,SKU000062,1,16,9,26,19,0.95,0.91
STR002,SKU000063,1,12,7,20,25,0.9,0.7
STR002,SKU000065,1,21,15,29,11,0.97,0.98
STR002,SKU000066,1,18,12,26,16,0.92,0.73
STR002,SKU000067,1,21,14,31,6,0.9,0.69
STR002,SKU000068,1,16,11,24,6,0.95,0.91
STR002,SKU000071,1,10,4,20,32,0.92,0.92
STR002,SKU000072,1,18,11,32,16,0.97,0.95
STR002,SKU000074,1,18,11,32,19,0.92,0.97
STR002,SKU000075,1,10,4,24,17,0.97,0.84
STR002,SKU000076,1,10,5,20,38,0.92,0.76
STR002,SKU000080,1,12,6,20,39,0.97,0.8
STR002,SKU000082,1,16,11,24,33,0.95,0.97
STR002,SKU000084,1,16,9,30,32,0.9,0.85
STR002,SKU000085,1,18,11,28,40,0.95,0.81
STR002,SKU000087,1,16,10,28,31,0.97,0.95
STR002,SKU000088,1,16,11,28,38,0.92,0.81
STR002,SKU000089,1,16,9,28,14,0.9,0.84
STR002,SKU000090,1,14,9,28,42,0.97,0.85
STR002,SKU000092,1,14,7,26,31,0.95,0.71
STR002,SKU000094,1,16,11,28,35,0.95,0.76
STR002,SKU000096,1,18,11,26,22,0.95,0.8
STR002,SKU000098,1,12,7,20,16,0.97,0.74
STR002,SKU000099,1,10,5,20,23,0.95,0.81
STR002,SKU000101,1,12,5,20,27,0.97,0.79
STR002,SKU000102,1,16,10,24,41,0.95,0.83
STR002,SKU000105,1,12,7,24,30,0.97,0.72
STR002,SKU000106,1,10,4,24,24,0.9,0.88
STR002,SKU000109,1,16,9,24,38,0.97,1.0
STR002,SKU000110,1,21,16,29,13,0.92,0.84
STR002,SKU000112,1,14,9,22,31,0.97,0.78
STR002,SKU000114,1,14,9,28,15,0.92,0.73
STR002,SKU000115,1,16,11,26,17,0.9,0.9
STR002,SKU000117,1,14,8,28,25,0.95,0.92
STR002,SKU000118,1,12,7,22,40,0.92,0.8
STR002,SKU000119,1,14,9,22,16,0.9,0.69
STR002,SKU000121,1,21,15,31,15,0.97,0.86
STR002,SKU000122,1,12,5,24,41,0.95,0.93
STR002,SKU000123,1,14,9,26,14,0.95,0.72
STR002,SKU000124,1,10,4,18,9,0.95,1.0
STR002,SKU000125,1,10,4,24,35,0.95,0.78
STR002,SKU000127,1,18,11,30,13,0.97,0.73
STR002,SKU000128,1,14,7,24,8,0.95,0.77
STR002,SKU000129,1,12,6,20,10,0.92,0.77
STR002,SKU000130,1,10,4,24,38,0.92,0.97
STR002,SKU000131,1,10,4,24,17,0.95,0.92
STR002,SKU000132,1,14,7,24,26,0.92,0.85
STR002,SKU000133,1,10,4,24,36,0.92,0.79
STR002,SKU000134,1,21,15,31,31,0.9,1.03
STR002,SKU000135,1,18,12,32,33,0.95,1.02
STR002,SKU000136,1,18,11,30,36,0.92,0.89
STR002,SKU000137,1,10,4,24,39,0.95,1.0
STR002,SKU000139,1,18,12,32,29,0.97,0.75
STR002,SKU000140,1,18,12,28,39,0.9,0.98
STR002,SKU000142,1,18,11,26,14,0.95,0.87
STR002,SKU000143,1,14,7,26,22,0.95,0.97
STR002,SKU000144,1,12,5,26,39,0.9,0.72
STR002,SKU000145,1,14,8,22,11,0.92,0.9
STR002,SKU000147,1,10,5,20,12,0.97,0.85
STR002,SKU000150,1,12,6,20,26,0.9,0.95
STR002,SKU000151,1,12,5,26,7,0.9,0.73
STR002,SKU000152,1,18,13,32,25,0.92,0.91
STR002,SKU000153,1,18,13,30,40,0.9,0.98
STR002,SKU000154,1,12,6,22,35,0.92,0.83
STR002,SKU000155,1,16,11,30,11,0.92,0.93
STR002,SKU000156,1,14,9,22,6,0.95,0.88
STR002,SKU000157,1,14,8,24,11,0.95,0.98
STR002,SKU000158,1,14,9,22,30,0.95,0.77
STR002,SKU000159,1,18,13,32,37,0.92,0.85
STR002,SKU000161,1,16,11,28,21,0.95,0.75
STR002,SKU000162,1,21,14,35,10,0.9,1.0
STR002,SKU000163,1,12,6,24,32,0.95,0.7
STR002,SKU000165,1,12,6,22,6,0.95,0.74
STR002,SKU000167,1,14,7,26,35,0.9,0.87
STR002,SKU000169,1,18,13,32,37,0.97,0.78
STR002,SKU000172,1,12,5,24,38,0.97,0.95
STR002,SKU000174,1,14,7,28,14,0.97,0.73
STR002,SKU000185,1,14,9,22,38,0.97,0.76
STR002,SKU000186,1,12,7,26,24,0.97,0.84
STR002,SKU000187,1,10,4,20,38,0.97,1.02
STR002,SKU000188,1,12,7,24,10,0.92,0.98
STR002,SKU000190,1,16,11,24,23,0.95,0.71
STR002,SKU000191,1,21,15,29,42,0.92,0.74
STR002,SKU000192,1,10,4,24,25,0.9,1.02
STR002,SKU000194,1,21,14,35,15,0.97,1.03
STR002,SKU000195,1,16,10,26,17,0.95,0.69
STR002,SKU000196,1,18,13,26,18,0.95,0.82
STR002,SKU000197,1,12,5,26,34,0.92,0.71
STR002,SKU000198,1,12,6,26,14,0.9,0.88
STR002,SKU000199,1,14,8,28,26,0.9,0.71
STR002,SKU000201,1,16,11,30,11,0.92,0.95
STR002,SKU000202,1,12,5,26,42,0.9,0.94
STR002,SKU000203,1,10,5,22,26,0.95,0.94
