order_id,store_id,sku_id,order_qty,ship_date,expected_arrival_date,status
OPEN000377,STR002,SKU000137,6,2026-05-15,2026-05-16,In transit
OPEN000378,STR002,SKU000139,3,2026-05-14,2026-05-17,In transit
OPEN000379,STR002,SKU000142,3,2026-05-13,2026-05-17,In transit
OPEN000380,STR002,SKU000154,24,2026-05-12,2026-05-17,In transit
OPEN000381,STR002,SKU000155,12,2026-05-13,2026-05-17,In transit
OPEN000382,STR002,SKU000156,3,2026-05-12,2026-05-20,In transit
OPEN000383,STR002,SKU000157,3,2026-05-15,2026-05-16,In transit
OPEN000384,STR002,SKU000159,24,2026-05-15,2026-05-18,In transit
OPEN000385,STR002,SKU000162,6,2026-05-14,2026-05-18,In transit
OPEN000386,STR002,SKU000169,12,2026-05-15,2026-05-16,In transit
OPEN000387,STR002,SKU000186,6,2026-05-15,2026-05-18,In transit
OPEN000388,STR002,SKU000187,12,2026-05-14,2026-05-16,In transit
OPEN000389,STR002,SKU000188,6,2026-05-13,2026-05-18,In transit
OPEN000390,STR002,SKU000190,3,2026-05-14,2026-05-19,In transit
OPEN000391,STR002,SKU000198,6,2026-05-13,2026-05-20,In transit
OPEN000392,STR002,SKU000202,12,2026-05-13,2026-05-20,In transit
OPEN000393,STR002,SKU000207,6,2026-05-15,2026-05-17,In transit
OPEN000394,STR002,SKU000208,6,2026-05-14,2026-05-16,In transit
OPEN000395,STR002,SKU000212,12,2026-05-12,2026-05-18,In transit
OPEN000396,STR002,SKU000214,24,2026-05-14,2026-05-19,In transit
OPEN000397,STR002,SKU000216,6,2026-05-14,2026-05-20,In transit
OPEN000398,STR002,SKU000218,12,2026-05-13,2026-05-17,In transit
OPEN000399,STR002,SKU000221,3,2026-05-15,2026-05-16,In transit
OPEN000400,STR002,SKU000226,24,2026-05-15,2026-05-20,In transit
OPEN000401,STR002,SKU000232,12,2026-05-15,2026-05-19,In transit
OPEN000402,STR002,SKU000237,12,2026-05-14,2026-05-18,In transit
OPEN000403,STR002,SKU000251,12,2026-05-14,2026-05-20,In transit
OPEN000404,STR002,SKU000258,12,2026-05-13,2026-05-16,In transit
OPEN000405,STR002,SKU000264,6,2026-05-12,2026-05-16,In transit
OPEN000406,STR002,SKU000265,12,2026-05-13,2026-05-18,In transit
OPEN000407,STR002,SKU000269,24,2026-05-12,2026-05-18,In transit
OPEN000408,STR002,SKU000270,24,2026-05-15,2026-05-17,In transit
OPEN000409,STR002,SKU000271,3,2026-05-13,2026-05-19,In transit
OPEN000410,STR002,SKU000274,24,2026-05-13,2026-05-18,In transit
OPEN000411,STR002,SKU000287,6,2026-05-13,2026-05-16,In transit
OPEN000412,STR002,SKU000288,3,2026-05-13,2026-05-18,In transit
OPEN000413,STR002,SKU000294,6,2026-05-12,2026-05-16,In transit
OPEN000414,STR002,SKU000298,12,2026-05-13,2026-05-20,In transit
OPEN000415,STR002,SKU000300,6,2026-05-14,2026-05-17,In transit
OPEN000416,STR002,SKU000301,12,2026-05-14,2026-05-16,In transit
OPEN000417,STR002,SKU000304,3,2026-05-12,2026-05-18,In transit
OPEN000418,STR002,SKU000305,12,2026-05-14,2026-05-16,In transit
OPEN000419,STR002,SKU000308,12,2026-05-14,2026-05-18,In transit
OPEN000420,STR002,SKU000314,24,2026-05-13,2026-05-20,In transit
OPEN000421,STR002,SKU000315,6,2026-05-14,2026-05-18,In transit
OPEN000422,STR002,SKU000317,6,2026-05-15,2026-05-17,In transit
OPEN000423,STR002,SKU000321,6,2026-05-12,2026-05-18,In transit
OPEN000424,STR002,SKU000323,3,2026-05-13,2026-05-19,In transit
OPEN000425,STR002,SKU000327,3,2026-05-15,2026-05-17,In transit
OPEN000426,STR002,SKU000328,3,2026-05-12,2026-05-17,In transit
OPEN000427,STR002,SKU000330,6,2026-05-13,2026-05-20,In transit
OPEN000428,STR002,SKU000332,6,2026-05-14,2026-05-16,In transit
OPEN000429,STR002,SKU000333,24,2026-05-14,2026-05-17,In transit
OPEN000430,STR002,SKU000344,24,2026-05-15,2026-05-18,In transit
OPEN000431,STR002,SKU000349,12,2026-05-12,2026-05-20,In transit
OPEN000432,STR002,SKU000357,3,2026-05-15,2026-05-20,In transit
OPEN000433,STR002,SKU000361,24,2026-05-13,2026-05-16,In transit
OPEN000434,STR002,SKU000368,24,2026-05-12,2026-05-20,In transit
OPEN000435,STR002,SKU000373,6,2026-05-14,2026-05-18,In transit
OPEN000436,STR002,SKU000374,6,2026-05-14,2026-05-16,In transit
OPEN000437,STR002,SKU000376,3,2026-05-14,2026-05-17,In transit
OPEN000438,STR002,SKU000383,12,2026-05-14,2026-05-18,In transit
OPEN000439,STR002,SKU000387,12,2026-05-13,2026-05-19,In transit
OPEN000440,STR002,SKU000390,6,2026-05-13,2026-05-16,In transit
OPEN000441,STR002,SKU000392,24,2026-05-12,2026-05-19,In transit
OPEN000442,STR002,SKU000396,12,2026-05-12,2026-05-16,In transit
OPEN000443,STR002,SKU000401,3,2026-05-15,2026-05-20,In transit
OPEN000444,STR002,SKU000409,6,2026-05-15,2026-05-17,In transit
OPEN000445,STR002,SKU000410,3,2026-05-15,2026-05-16,In transit
OPEN000446,STR002,SKU000415,12,2026-05-15,2026-05-17,In transit
OPEN000447,STR002,SKU000418,12,2026-05-13,2026-05-18,In transit
OPEN000448,STR002,SKU000422,24,2026-05-14,2026-05-20,In transit
OPEN000449,STR002,SKU000426,12,2026-05-13,2026-05-19,In transit
OPEN000450,STR002,SKU000438,6,2026-05-14,2026-05-17,In transit
OPEN000451,STR002,SKU000439,6,2026-05-13,2026-05-18,In transit
OPEN000452,STR002,SKU000449,6,2026-05-14,2026-05-20,In transit
OPEN000453,STR002,SKU000450,12,2026-05-12,2026-05-16,In transit
OPEN000454,STR002,SKU000451,12,2026-05-15,2026-05-20,In transit
OPEN000455,STR002,SKU000453,24,2026-05-14,2026-05-18,In transit
OPEN000456,STR002,SKU000454,24,2026-05-15,2026-05-19,In transit
OPEN000457,STR002,SKU000458,12,2026-05-13,2026-05-17,In transit
OPEN000458,STR002,SKU000461,12,2026-05-14,2026-05-20,In transit
OPEN000459,STR002,SKU000462,12,2026-05-14,2026-05-20,In transit
OPEN000460,STR002,SKU000463,12,2026-05-13,2026-05-17,In transit
OPEN000461,STR002,SKU000466,12,2026-05-15,2026-05-16,In transit
OPEN000462,STR002,SKU000467,12,2026-05-14,2026-05-16,In transit
OPEN000463,STR002,SKU000470,3,2026-05-15,2026-05-17,In transit
OPEN000464,STR002,SKU000473,12,2026-05-13,2026-05-20,In transit
OPEN000465,STR002,SKU000477,6,2026-05-12,2026-05-16,In transit
OPEN000466,STR002,SKU000480,12,2026-05-12,2026-05-18,In transit
OPEN000467,STR002,SKU000481,24,2026-05-15,2026-05-18,In transit
OPEN000468,STR002,SKU000483,6,2026-05-13,2026-05-17,In transit
OPEN000469,STR002,SKU000485,12,2026-05-13,2026-05-16,In transit
OPEN000470,STR002,SKU000489,6,2026-05-15,2026-05-16,In transit
OPEN000471,STR002,SKU000498,12,2026-05-12,2026-05-19,In transit
OPEN000472,STR002,SKU000500,12,2026-05-12,2026-05-20,In transit
OPEN000473,STR002,SKU000501,3,2026-05-13,2026-05-20,In transit
OPEN000474,STR002,SKU000507,12,2026-05-12,2026-05-17,In transit
OPEN000475,STR002,SKU000508,12,2026-05-14,2026-05-19,In transit
OPEN000476,STR002,SKU000510,3,2026-05-13,2026-05-19,In transit
OPEN000477,STR002,SKU000516,3,2026-05-12,2026-05-18,In transit
OPEN000478,STR002,SKU000519,24,2026-05-14,2026-05-19,In transit
OPEN000479,STR002,SKU000521,3,2026-05-13,2026-05-16,In transit
OPEN000480,STR002,SKU000525,3,2026-05-15,2026-05-18,In transit
OPEN000481,STR002,SKU000532,6,2026-05-15,2026-05-20,In transit
OPEN000482,STR002,SKU000539,6,2026-05-14,2026-05-17,In transit
OPEN000483,STR002,SKU000547,3,2026-05-12,2026-05-17,In transit
OPEN000484,STR002,SKU000552,3,2026-05-13,2026-05-17,In transit
OPEN000485,STR002,SKU000554,6,2026-05-15,2026-05-18,In transit
OPEN000486,STR002,SKU000559,3,2026-05-14,2026-05-16,In transit
OPEN000487,STR002,SKU000560,6,2026-05-12,2026-05-16,In transit
OPEN000488,STR002,SKU000563,6,2026-05-14,2026-05-20,In transit
OPEN000489,STR002,SKU000566,24,2026-05-13,2026-05-20,In transit
OPEN000490,STR002,SKU000574,6,2026-05-13,2026-05-16,In transit
OPEN000491,STR002,SKU000578,12,2026-05-14,2026-05-20,In transit
OPEN000492,STR002,SKU000580,6,2026-05-15,2026-05-17,In transit
OPEN000493,STR002,SKU000582,6,2026-05-13,2026-05-17,In transit
OPEN000494,STR002,SKU000583,12,2026-05-13,2026-05-18,In transit
OPEN000495,STR002,SKU000584,6,2026-05-15,2026-05-16,In transit
OPEN000496,STR002,SKU000585,3,2026-05-14,2026-05-20,In transit
OPEN000497,STR002,SKU000594,24,2026-05-12,2026-05-16,In transit
OPEN000498,STR002,SKU000600,12,2026-05-14,2026-05-19,In transit
OPEN000499,STR002,SKU000603,12,2026-05-15,2026-05-17,In transit
OPEN000500,STR002,SKU000612,6,2026-05-14,2026-05-20,In transit
OPEN000501,STR002,SKU000614,24,2026-05-14,2026-05-17,In transit
OPEN000502,STR002,SKU000623,12,2026-05-15,2026-05-18,In transit
OPEN000503,STR002,SKU000624,24,2026-05-12,2026-05-20,In transit
OPEN000504,STR002,SKU000625,6,2026-05-14,2026-05-18,In transit
OPEN000505,STR002,SKU000627,24,2026-05-13,2026-05-16,In transit
OPEN000506,STR002,SKU000628,12,2026-05-15,2026-05-19,In transit
OPEN000507,STR002,SKU000629,24,2026-05-13,2026-05-19,In transit
OPEN000508,STR002,SKU000631,6,2026-05-14,2026-05-19,In transit
OPEN000509,STR002,SKU000633,12,2026-05-13,2026-05-17,In transit
OPEN000510,STR002,SKU000640,3,2026-05-13,2026-05-18,In transit
OPEN000511,STR002,SKU000641,6,2026-05-15,2026-05-19,In transit
OPEN000512,STR002,SKU000643,12,2026-05-14,2026-05-20,In transit
OPEN000513,STR002,SKU000646,6,2026-05-13,2026-05-20,In transit
OPEN000514,STR002,SKU000651,6,2026-05-15,2026-05-19,In transit
OPEN000515,STR002,SKU000655,12,2026-05-13,2026-05-20,In transit
OPEN000516,STR002,SKU000658,3,2026-05-15,2026-05-18,In transit
OPEN000517,STR002,SKU000661,3,2026-05-15,2026-05-18,In transit
OPEN000518,STR002,SKU000667,6,2026-05-12,2026-05-20,In transit
OPEN000519,STR002,SKU000672,3,2026-05-15,2026-05-19,In transit
OPEN000520,STR002,SKU000673,6,2026-05-12,2026-05-19,In transit
OPEN000521,STR002,SKU000674,6,2026-05-13,2026-05-17,In transit
OPEN000522,STR002,SKU000675,12,2026-05-15,2026-05-16,In transit
OPEN000523,STR002,SKU000682,12,2026-05-14,2026-05-17,In transit
OPEN000524,STR002,SKU000683,12,2026-05-15,2026-05-17,In transit
OPEN000525,STR002,SKU000686,6,2026-05-12,2026-05-16,In transit
OPEN000526,STR002,SKU000687,3,2026-05-13,2026-05-17,In transit
OPEN000527,STR002,SKU000696,3,2026-05-13,2026-05-20,In transit
OPEN000528,STR002,SKU000699,24,2026-05-14,2026-05-19,In transit
OPEN000529,STR002,SKU000700,24,2026-05-13,2026-05-20,In transit
OPEN000530,STR002,SKU000701,6,2026-05-13,2026-05-17,In transit
OPEN000531,STR002,SKU000702,6,2026-05-13,2026-05-18,In transit
OPEN000532,STR002,SKU000706,6,2026-05-15,2026-05-19,In transit
OPEN000533,STR002,SKU000707,6,2026-05-14,2026-05-20,In transit
OPEN000534,STR002,SKU000712,6,2026-05-15,2026-05-19,In transit
OPEN000535,STR002,SKU000714,6,2026-05-13,2026-05-18,In transit
OPEN000536,STR002,SKU000716,24,2026-05-13,2026-05-17,In transit
OPEN000537,STR002,SKU000718,24,2026-05-13,2026-05-16,In transit
OPEN000538,STR002,SKU000725,6,2026-05-15,2026-05-19,In transit
OPEN000539,STR002,SKU000727,3,2026-05-13,2026-05-17,In transit
OPEN000540,STR002,SKU000732,12,2026-05-14,2026-05-20,In transit
OPEN000541,STR002,SKU000735,12,2026-05-15,2026-05-20,In transit
OPEN000542,STR002,SKU000736,3,2026-05-14,2026-05-19,In transit
OPEN000543,STR002,SKU000737,6,2026-05-13,2026-05-17,In transit
OPEN000544,STR002,SKU000739,3,2026-05-12,2026-05-20,In transit
OPEN000545,STR002,SKU000740,12,2026-05-12,2026-05-17,In transit
OPEN000546,STR002,SKU000742,24,2026-05-12,2026-05-19,In transit
OPEN000547,STR002,SKU000743,24,2026-05-14,2026-05-16,In transit
OPEN000548,STR002,SKU000747,3,2026-05-13,2026-05-16,In transit
OPEN000549,STR002,SKU000753,12,2026-05-13,2026-05-17,In transit
OPEN000550,STR002,SKU000756,12,2026-05-12,2026-05-17,In transit
OPEN000551,STR002,SKU000758,12,2026-05-14,2026-05-20,In transit
OPEN000552,STR002,SKU000759,12,2026-05-12,2026-05-16,In transit
OPEN000553,STR002,SKU000761,12,2026-05-15,2026-05-17,In transit
OPEN000554,STR002,SKU000762,3,2026-05-14,2026-05-16,In transit
OPEN000555,STR002,SKU000765,3,2026-05-12,2026-05-20,In transit
OPEN000556,STR002,SKU000769,24,2026-05-12,2026-05-16,In transit
OPEN000557,STR002,SKU000770,12,2026-05-12,2026-05-20,In transit
OPEN000558,STR002,SKU000771,6,2026-05-14,2026-05-20,In transit
OPEN000559,STR002,SKU000772,3,2026-05-12,2026-05-16,In transit
OPEN000560,STR002,SKU000775,3,2026-05-13,2026-05-17,In transit
OPEN000561,STR002,SKU000776,6,2026-05-13,2026-05-16,In transit
OPEN000562,STR002,SKU000781,3,2026-05-12,2026-05-20,In transit
OPEN000563,STR002,SKU000782,6,2026-05-15,2026-05-18,In transit
OPEN000564,STR002,SKU000784,6,2026-05-13,2026-05-17,In transit
OPEN000565,STR002,SKU000785,6,2026-05-15,2026-05-20,In transit
OPEN000566,STR002,SKU000789,24,2026-05-12,2026-05-17,In transit
OPEN000567,STR002,SKU000792,6,2026-05-15,2026-05-19,In transit
OPEN000568,STR002,SKU000797,12,2026-05-14,2026-05-18,In transit
OPEN000569,STR002,SKU000804,2,2026-05-14,2026-05-19,In transit
OPEN000570,STR002,SKU000817,1,2026-05-13,2026-05-20,In transit
OPEN000571,STR002,SKU000831,8,2026-05-15,2026-05-17,In transit
OPEN000572,STR002,SKU000834,8,2026-05-13,2026-05-20,In transit
OPEN000573,STR002,SKU000837,2,2026-05-15,2026-05-16,In transit
OPEN000574,STR002,SKU000842,4,2026-05-15,2026-05-16,In transit
OPEN000575,STR002,SKU000844,4,2026-05-14,2026-05-19,In transit
OPEN000576,STR002,SKU000852,1,2026-05-14,2026-05-20,In transit
OPEN000577,STR002,SKU000856,2,2026-05-13,2026-05-16,In transit
OPEN000578,STR002,SKU000859,4,2026-05-15,2026-05-18,In transit
OPEN000579,STR002,SKU000862,8,2026-05-13,2026-05-18,In transit
OPEN000580,STR002,SKU000864,1,2026-05-13,2026-05-20,In transit
OPEN000581,STR002,SKU000869,8,2026-05-12,2026-05-20,In transit
OPEN000582,STR002,SKU000871,8,2026-05-15,2026-05-20,In transit
OPEN000583,STR002,SKU000872,1,2026-05-14,2026-05-18,In transit
OPEN000584,STR002,SKU000876,2,2026-05-15,2026-05-20,In transit
OPEN000585,STR002,SKU000877,2,2026-05-14,2026-05-18,In transit
OPEN000586,STR002,SKU000878,1,2026-05-12,2026-05-17,In transit
OPEN000587,STR002,SKU000881,8,2026-05-15,2026-05-19,In transit
OPEN000588,STR002,SKU000882,4,2026-05-15,2026-05-19,In transit
OPEN000589,STR002,SKU000883,2,2026-05-15,2026-05-17,In transit
OPEN000590,STR002,SKU000887,2,2026-05-13,2026-05-18,In transit
OPEN000591,STR002,SKU000892,2,2026-05-15,2026-05-16,In transit
OPEN000592,STR002,SKU000893,4,2026-05-14,2026-05-16,In transit
OPEN000593,STR002,SKU000894,2,2026-05-15,2026-05-16,In transit
OPEN000594,STR002,SKU000897,4,2026-05-13,2026-05-18,In transit
OPEN000595,STR002,SKU000899,8,2026-05-15,2026-05-18,In transit
OPEN000596,STR002,SKU000908,1,2026-05-13,2026-05-18,In transit
OPEN000597,STR002,SKU000924,2,2026-05-14,2026-05-19,In transit
OPEN000598,STR002,SKU000927,4,2026-05-14,2026-05-17,In transit
OPEN000599,STR002,SKU000932,4,2026-05-15,2026-05-17,In transit
OPEN000600,STR002,SKU000938,8,2026-05-14,2026-05-17,In transit
OPEN000601,STR002,SKU000939,4,2026-05-12,2026-05-17,In transit
OPEN000602,STR002,SKU000940,2,2026-05-14,2026-05-19,In transit
OPEN000603,STR002,SKU000947,1,2026-05-12,2026-05-19,In transit
OPEN000604,STR002,SKU000957,1,2026-05-14,2026-05-19,In transit
OPEN000605,STR002,SKU000960,8,2026-05-15,2026-05-20,In transit
OPEN000606,STR002,SKU000966,4,2026-05-12,2026-05-17,In transit
OPEN000607,STR002,SKU000967,4,2026-05-14,2026-05-18,In transit
OPEN000608,STR002,SKU000971,4,2026-05-12,2026-05-19,In transit
OPEN000609,STR002,SKU000972,4,2026-05-14,2026-05-17,In transit
OPEN000610,STR002,SKU000973,2,2026-05-14,2026-05-19,In transit
OPEN000611,STR002,SKU000976,4,2026-05-14,2026-05-16,In transit
OPEN000612,STR002,SKU000978,1,2026-05-12,2026-05-19,In transit
OPEN000613,STR002,SKU000992,1,2026-05-15,2026-05-16,In transit
OPEN000614,STR002,SKU000994,4,2026-05-15,2026-05-16,In transit
OPEN000615,STR002,SKU000999,4,2026-05-15,2026-05-17,In transit
OPEN000616,STR002,SKU001001,1,2026-05-15,2026-05-16,In transit
OPEN000617,STR002,SKU001010,2,2026-05-14,2026-05-17,In transit
OPEN000618,STR002,SKU001016,4,2026-05-13,2026-05-16,In transit
OPEN000619,STR002,SKU001020,4,2026-05-15,2026-05-20,In transit
OPEN000620,STR002,SKU001023,2,2026-05-13,2026-05-17,In transit
OPEN000621,STR002,SKU001026,8,2026-05-12,2026-05-16,In transit
OPEN000622,STR002,SKU001030,2,2026-05-13,2026-05-19,In transit
OPEN000623,STR002,SKU001032,4,2026-05-15,2026-05-16,In transit
OPEN000624,STR002,SKU001041,4,2026-05-13,2026-05-16,In transit
OPEN000625,STR002,SKU001043,8,2026-05-14,2026-05-19,In transit
OPEN000626,STR002,SKU001052,1,2026-05-15,2026-05-20,In transit
OPEN000627,STR002,SKU001067,4,2026-05-13,2026-05-18,In transit
OPEN000628,STR002,SKU001073,2,2026-05-14,2026-05-18,In transit
OPEN000629,STR002,SKU001075,2,2026-05-13,2026-05-18,In transit
OPEN000630,STR002,SKU001077,2,2026-05-13,2026-05-19,In transit
OPEN000631,STR002,SKU001080,2,2026-05-13,2026-05-16,In transit
OPEN000632,STR002,SKU001082,2,2026-05-14,2026-05-18,In transit
OPEN000633,STR002,SKU001084,1,2026-05-12,2026-05-19,In transit
OPEN000634,STR002,SKU001088,4,2026-05-14,2026-05-17,In transit
OPEN000635,STR002,SKU001110,1,2026-05-13,2026-05-18,In transit
OPEN000636,STR002,SKU001111,8,2026-05-12,2026-05-16,In transit
OPEN000637,STR002,SKU001113,4,2026-05-12,2026-05-16,In transit
OPEN000638,STR002,SKU001114,4,2026-05-12,2026-05-17,In transit
OPEN000639,STR002,SKU001117,1,2026-05-15,2026-05-20,In transit
OPEN000640,STR002,SKU001121,8,2026-05-15,2026-05-19,In transit
OPEN000641,STR002,SKU001129,1,2026-05-14,2026-05-19,In transit
OPEN000642,STR002,SKU001130,2,2026-05-15,2026-05-16,In transit
OPEN000643,STR002,SKU001135,4,2026-05-12,2026-05-19,In transit
OPEN000644,STR002,SKU001143,2,2026-05-12,2026-05-18,In transit
OPEN000645,STR002,SKU001144,4,2026-05-14,2026-05-18,In transit
OPEN000646,STR002,SKU001152,2,2026-05-13,2026-05-17,In transit
OPEN000647,STR002,SKU001153,8,2026-05-15,2026-05-16,In transit
OPEN000648,STR002,SKU001157,2,2026-05-12,2026-05-16,In transit
OPEN000649,STR002,SKU001158,4,2026-05-13,2026-05-20,In transit
OPEN000650,STR002,SKU001160,8,2026-05-13,2026-05-16,In transit
OPEN000651,STR002,SKU001161,4,2026-05-12,2026-05-19,In transit
OPEN000652,STR002,SKU001173,8,2026-05-13,2026-05-20,In transit
OPEN000653,STR002,SKU001174,4,2026-05-14,2026-05-18,In transit
OPEN000654,STR002,SKU001177,4,2026-05-14,2026-05-18,In transit
OPEN000655,STR002,SKU001180,8,2026-05-15,2026-05-18,In transit
OPEN000656,STR002,SKU001187,8,2026-05-13,2026-05-19,In transit
OPEN000657,STR002,SKU001188,8,2026-05-15,2026-05-18,In transit
OPEN000658,STR002,SKU001193,2,2026-05-15,2026-05-18,In transit
OPEN000659,STR002,SKU001195,4,2026-05-12,2026-05-17,In transit
OPEN000660,STR002,SKU001197,4,2026-05-12,2026-05-19,In transit
OPEN000661,STR003,SKU000003,3,2026-05-12,2026-05-17,In transit
OPEN000662,STR003,SKU000007,12,2026-05-12,2026-05-16,In transit
OPEN000663,STR003,SKU000012,12,2026-05-14,2026-05-19,In transit
OPEN000664,STR003,SKU000014,6,2026-05-13,2026-05-16,In transit
OPEN000665,STR003,SKU000016,6,2026-05-12,2026-05-19,In transit
OPEN000666,STR003,SKU000022,12,2026-05-13,2026-05-19,In transit
OPEN000667,STR003,SKU000023,3,2026-05-12,2026-05-18,In transit
OPEN000668,STR003,SKU000026,12,2026-05-15,2026-05-17,In transit
OPEN000669,STR003,SKU000027,3,2026-05-15,2026-05-20,In transit
OPEN000670,STR003,SKU000034,12,2026-05-14,2026-05-16,In transit
OPEN000671,STR003,SKU000036,6,2026-05-13,2026-05-17,In transit
OPEN000672,STR003,SKU000040,6,2026-05-15,2026-05-20,In transit
OPEN000673,STR003,SKU000041,12,2026-05-12,2026-05-17,In transit
OPEN000674,STR003,SKU000045,6,2026-05-15,2026-05-17,In transit
OPEN000675,STR003,SKU000048,3,2026-05-14,2026-05-16,In transit
OPEN000676,STR003,SKU000049,12,2026-05-13,2026-05-17,In transit
OPEN000677,STR003,SKU000055,3,2026-05-15,2026-05-18,In transit
OPEN000678,STR003,SKU000060,6,2026-05-13,2026-05-16,In transit
OPEN000679,STR003,SKU000065,12,2026-05-12,2026-05-17,In transit
OPEN000680,STR003,SKU000068,12,2026-05-13,2026-05-16,In transit
OPEN000681,STR003,SKU000071,12,2026-05-14,2026-05-18,In transit
OPEN000682,STR003,SKU000072,12,2026-05-13,2026-05-20,In transit
OPEN000683,STR003,SKU000073,12,2026-05-12,2026-05-19,In transit
OPEN000684,STR003,SKU000075,6,2026-05-14,2026-05-16,In transit
OPEN000685,STR003,SKU000076,6,2026-05-13,2026-05-19,In transit
OPEN000686,STR003,SKU000081,3,2026-05-15,2026-05-18,In transit
OPEN000687,STR003,SKU000088,12,2026-05-15,2026-05-17,In transit
OPEN000688,STR003,SKU000092,6,2026-05-13,2026-05-19,In transit
OPEN000689,STR003,SKU000094,3,2026-05-14,2026-05-17,In transit
OPEN000690,STR003,SKU000104,12,2026-05-12,2026-05-18,In transit
OPEN000691,STR003,SKU000109,12,2026-05-15,2026-05-16,In transit
OPEN000692,STR003,SKU000110,12,2026-05-14,2026-05-17,In transit
OPEN000693,STR003,SKU000111,6,2026-05-13,2026-05-17,In transit
OPEN000694,STR003,SKU000112,6,2026-05-12,2026-05-18,In transit
OPEN000695,STR003,SKU000113,6,2026-05-14,2026-05-20,In transit
OPEN000696,STR003,SKU000115,3,2026-05-14,2026-05-17,In transit
OPEN000697,STR003,SKU000125,12,2026-05-12,2026-05-20,In transit
OPEN000698,STR003,SKU000126,6,2026-05-12,2026-05-19,In transit
OPEN000699,STR003,SKU000129,12,2026-05-15,2026-05-17,In transit
