store_id,sku_id,forecast_daily_sales_base,forecast_next_7_units,forecast_next_14_units,forecast_next_28_units,forecast_confidence,under_forecast_bias,seasonal_index,promo_uplift_pct,promo_flag_next_28d
STR001,SKU000401,0.0883,0.71,1.42,2.84,0.62,0.032,1.15,0.0,0
STR001,SKU000402,0.2453,2.09,4.19,8.38,0.69,0.009,1.22,0.0,0
STR001,SKU000404,0.1496,0.93,1.86,3.73,0.81,-0.042,0.89,0.0,0
STR001,SKU000406,0.3811,2.8,5.6,11.2,0.81,0.006,1.05,0.0,0
STR001,SKU000407,0.1407,1.03,2.07,4.14,0.73,0.052,1.05,0.0,0
STR001,SKU000408,0.4425,4.41,8.83,17.65,0.96,0.206,1.14,0.25,1
STR001,SKU000410,0.136,1.07,2.13,4.27,0.89,-0.159,1.12,0.0,0
STR001,SKU000414,0.038,0.27,0.53,1.06,0.78,0.061,1.0,0.0,0
STR001,SKU000415,0.0339,0.22,0.44,0.88,0.66,0.051,0.93,0.0,0
STR001,SKU000416,0.0348,0.27,0.54,1.07,0.69,-0.012,1.1,0.0,0
STR001,SKU000417,0.0413,0.27,0.54,1.09,0.86,-0.104,0.94,0.0,0
STR001,SKU000418,0.0391,0.29,0.58,1.15,0.65,0.063,1.05,0.0,0
STR001,SKU000419,0.0352,0.25,0.5,1.0,0.74,0.021,1.01,0.0,0
STR001,SKU000420,0.0368,0.25,0.5,1.0,0.73,-0.033,0.97,0.0,0
STR001,SKU000421,0.1784,1.44,2.87,5.74,0.65,0.075,1.15,0.0,0
STR001,SKU000423,0.2205,1.42,2.84,5.68,0.78,-0.075,0.92,0.0,0
STR001,SKU000425,0.0976,0.81,1.61,3.22,0.94,-0.162,1.18,0.0,0
STR001,SKU000427,0.0891,0.61,1.21,2.42,0.85,-0.172,0.97,0.0,0
STR001,SKU000428,0.051,0.41,0.83,1.66,0.68,-0.056,1.16,0.0,0
STR001,SKU000429,0.5136,3.99,7.98,15.96,0.73,-0.078,1.11,0.0,0
STR001,SKU000430,0.21,1.59,3.18,6.35,0.95,0.168,1.08,0.0,0
STR001,SKU000431,0.1722,1.36,2.72,5.45,0.84,0.134,1.13,0.0,0
STR001,SKU000432,0.157,1.09,2.18,4.35,0.64,0.103,0.99,0.0,0
STR001,SKU000433,0.2964,1.85,3.69,7.39,0.65,-0.138,0.89,0.0,0
STR001,SKU000435,0.5329,3.81,7.61,15.22,0.85,-0.15,1.02,0.0,0
STR001,SKU000436,0.1354,1.24,2.49,4.97,0.63,0.21,1.14,0.15,1
STR001,SKU000437,0.0561,0.79,1.57,3.14,0.95,0.155,1.11,0.8,1
STR001,SKU000439,0.154,1.34,2.68,5.36,0.73,0.219,1.08,0.15,1
STR001,SKU000440,0.4234,3.05,6.1,12.21,0.66,0.161,1.03,0.0,0
STR001,SKU000441,0.1121,0.93,1.87,3.73,0.76,0.175,1.19,0.0,0
STR001,SKU000442,0.2434,1.57,3.13,6.27,0.77,-0.164,0.92,0.0,0
STR001,SKU000443,0.0042,0.03,0.05,0.1,0.94,0.165,0.88,0.0,0
STR001,SKU000447,0.1208,0.82,1.64,3.28,0.95,0.005,0.97,0.0,0
STR001,SKU000449,0.0552,0.41,0.82,1.64,0.85,0.065,1.06,0.0,0
STR001,SKU000450,0.0193,0.13,0.26,0.52,0.72,0.049,0.96,0.0,0
STR001,SKU000451,0.1624,1.17,2.34,4.68,0.83,-0.044,1.03,0.0,0
STR001,SKU000453,0.431,2.72,5.43,10.86,0.94,-0.003,0.9,0.0,0
STR001,SKU000454,0.31,2.41,4.82,9.63,0.69,-0.134,1.11,0.0,0
STR001,SKU000455,0.1767,1.21,2.42,4.85,0.89,0.078,0.98,0.0,0
STR001,SKU000456,0.2715,2.3,4.6,9.2,0.84,0.096,1.21,0.0,0
STR001,SKU000457,0.5527,3.91,7.82,15.63,0.64,-0.061,1.01,0.0,0
STR001,SKU000459,0.1286,1.06,2.12,4.25,0.85,-0.153,1.18,0.0,0
STR001,SKU000460,0.0199,0.15,0.3,0.6,0.67,0.007,1.07,0.0,0
STR001,SKU000462,0.0138,0.11,0.22,0.45,0.87,-0.005,1.16,0.0,0
STR001,SKU000463,0.1153,0.76,1.52,3.04,0.76,-0.162,0.94,0.0,0
STR001,SKU000464,0.0907,0.71,1.43,2.86,0.79,0.161,0.9,0.25,1
STR001,SKU000465,0.0482,0.35,0.7,1.4,0.8,0.09,1.04,0.0,0
STR001,SKU000466,0.0675,0.55,1.1,2.19,0.63,-0.086,1.16,0.0,0
STR001,SKU000467,0.0917,0.56,1.13,2.26,0.71,-0.133,0.88,0.0,0
STR001,SKU000468,0.0933,0.67,1.33,2.66,0.72,-0.141,1.02,0.0,0
STR001,SKU000469,0.2155,1.8,3.59,7.18,0.82,0.014,1.19,0.0,0
STR001,SKU000470,0.0988,0.8,1.61,3.21,0.71,0.117,0.86,0.35,1
STR001,SKU000472,0.0137,0.11,0.22,0.44,0.86,0.055,1.16,0.0,0
STR001,SKU000473,0.0234,0.16,0.31,0.63,0.79,0.176,0.96,0.0,0
STR001,SKU000474,0.0515,0.41,0.83,1.66,0.93,-0.176,1.15,0.0,0
STR001,SKU000475,0.0289,0.18,0.37,0.74,0.75,-0.104,0.91,0.0,0
STR001,SKU000476,0.3488,2.98,5.96,11.91,0.94,-0.028,1.22,0.0,0
STR001,SKU000477,0.638,4.15,8.31,16.61,0.83,-0.17,0.93,0.0,0
STR001,SKU000478,0.1132,0.85,1.7,3.39,0.95,-0.081,1.07,0.0,0
STR001,SKU000479,0.1347,0.89,1.77,3.55,0.88,-0.177,0.94,0.0,0
STR001,SKU000481,0.1135,0.74,1.48,2.96,0.79,0.218,0.93,0.0,0
STR001,SKU000482,0.1912,1.37,2.73,5.46,0.68,-0.023,1.02,0.0,0
STR001,SKU000483,0.8916,7.12,14.23,28.46,0.91,-0.125,1.14,0.0,0
STR001,SKU000485,0.2928,2.11,4.22,8.44,0.7,0.034,1.03,0.0,0
STR001,SKU000486,0.34,2.17,4.33,8.66,0.78,0.157,0.91,0.0,0
STR001,SKU000487,0.1804,1.49,2.98,5.96,0.72,-0.087,1.18,0.0,0
STR001,SKU000488,0.1677,1.21,2.42,4.84,0.66,0.197,1.03,0.0,0
STR001,SKU000489,0.0045,0.04,0.07,0.14,0.65,0.147,1.12,0.0,0
STR001,SKU000490,0.1534,1.03,2.06,4.12,0.93,-0.095,0.96,0.0,0
STR001,SKU000492,0.4984,3.11,6.21,12.42,0.62,-0.009,0.89,0.0,0
STR001,SKU000493,0.2243,1.48,2.95,5.9,0.7,-0.079,0.94,0.0,0
STR001,SKU000494,0.0724,0.48,0.96,1.93,0.66,-0.01,0.95,0.0,0
STR001,SKU000495,0.2154,1.6,3.2,6.39,0.94,-0.162,1.06,0.0,0
STR001,SKU000497,0.1592,1.3,2.61,5.21,0.64,0.19,1.17,0.0,0
STR001,SKU000498,0.7148,6.0,12.01,24.02,0.75,-0.171,1.2,0.0,0
STR001,SKU000500,0.0539,0.4,0.8,1.6,0.74,0.077,1.06,0.0,0
STR001,SKU000501,0.2388,1.66,3.31,6.62,0.75,-0.022,0.99,0.0,0
STR001,SKU000503,0.0317,0.26,0.51,1.03,0.8,0.063,1.16,0.0,0
STR001,SKU000504,0.0109,0.12,0.23,0.47,0.72,-0.048,1.13,0.35,1
STR001,SKU000505,0.5385,3.69,7.39,14.78,0.83,0.151,0.98,0.0,0
STR001,SKU000506,0.2953,2.5,5.0,10.0,0.89,0.105,1.21,0.0,0
STR001,SKU000507,0.5726,3.73,7.46,14.91,0.73,-0.007,0.93,0.0,0
STR001,SKU000508,0.0708,0.58,1.16,2.32,0.74,0.149,1.17,0.0,0
STR001,SKU000509,0.0443,0.28,0.56,1.12,0.77,0.198,0.9,0.0,0
STR001,SKU000511,0.0258,0.22,0.44,0.88,0.89,0.219,1.22,0.0,0
STR001,SKU000512,0.0197,0.16,0.32,0.64,0.73,0.219,1.15,0.0,0
STR001,SKU000515,0.0507,0.34,0.69,1.38,0.67,0.026,0.97,0.0,0
STR001,SKU000516,0.2748,2.31,4.62,9.23,0.87,-0.146,1.2,0.0,0
STR001,SKU000517,0.0755,0.62,1.25,2.49,0.93,0.2,1.18,0.0,0
STR001,SKU000518,0.2245,1.62,3.24,6.47,0.8,0.118,1.03,0.0,0
STR001,SKU000519,0.0158,0.13,0.25,0.5,0.9,-0.039,1.14,0.0,0
STR001,SKU000520,0.1633,1.92,3.84,7.68,0.79,-0.094,1.12,0.5,1
STR001,SKU000521,0.3436,2.93,5.86,11.73,0.81,-0.049,1.06,0.15,1
STR001,SKU000525,0.2057,1.51,3.02,6.05,0.85,0.044,1.05,0.0,0
STR001,SKU000526,0.1144,0.82,1.65,3.3,0.79,0.106,1.03,0.0,0
STR001,SKU000527,0.2285,1.71,3.42,6.85,0.78,0.04,1.07,0.0,0
STR001,SKU000528,0.3061,2.27,4.54,9.08,0.67,0.116,1.06,0.0,0
STR001,SKU000529,0.0491,0.39,0.78,1.55,0.83,0.164,1.13,0.0,0
STR001,SKU000530,0.7981,5.2,10.39,20.78,0.75,0.188,0.93,0.0,0
STR001,SKU000532,0.1152,1.66,3.31,6.62,0.82,-0.137,1.14,0.8,1
STR001,SKU000533,0.3275,2.71,5.41,10.82,0.71,0.035,1.18,0.0,0
STR001,SKU000535,0.1,0.77,1.54,3.08,0.77,0.176,1.1,0.0,0
STR001,SKU000537,0.1978,1.37,2.74,5.48,0.69,-0.161,0.99,0.0,0
STR001,SKU000538,0.1524,1.1,2.2,4.4,0.85,0.032,1.03,0.0,0
STR001,SKU000539,0.3588,2.54,5.07,10.15,0.89,0.028,1.01,0.0,0
STR001,SKU000541,0.8201,5.74,11.48,22.96,0.83,0.155,1.0,0.0,0
STR001,SKU000542,0.2137,1.62,3.23,6.46,0.76,-0.1,1.08,0.0,0
STR001,SKU000543,0.4375,2.94,5.88,11.76,0.91,0.121,0.96,0.0,0
STR001,SKU000544,0.3,2.29,4.58,9.16,0.96,0.007,1.09,0.0,0
STR001,SKU000545,0.1405,1.71,3.42,6.84,0.75,0.095,1.16,0.5,1
STR001,SKU000548,0.5169,3.87,7.74,15.49,0.65,0.19,1.07,0.0,0
STR001,SKU000549,0.0885,0.67,1.34,2.67,0.9,0.121,1.08,0.0,0
STR001,SKU000551,0.1514,1.14,2.29,4.58,0.62,-0.007,1.08,0.0,0
STR001,SKU000552,0.1196,0.75,1.51,3.01,0.69,-0.087,0.9,0.0,0
STR001,SKU000553,0.0863,0.65,1.29,2.58,0.66,0.194,1.07,0.0,0
STR001,SKU000554,0.091,0.69,1.39,2.78,0.84,0.002,1.09,0.0,0
STR001,SKU000555,0.4825,3.28,6.55,13.1,0.63,0.014,0.97,0.0,0
STR001,SKU000556,0.0544,0.41,0.82,1.64,0.8,0.066,1.08,0.0,0
STR001,SKU000558,0.276,2.22,4.44,8.89,0.65,-0.178,1.15,0.0,0
STR001,SKU000559,0.3374,2.43,4.87,9.73,0.72,0.063,1.03,0.0,0
STR001,SKU000561,0.3019,2.01,4.02,8.03,0.69,0.166,0.95,0.0,0
STR001,SKU000562,0.9178,7.77,15.55,31.09,0.84,-0.125,1.21,0.0,0
STR001,SKU000563,0.035,0.23,0.46,0.91,0.64,-0.08,0.93,0.0,0
STR001,SKU000564,0.3868,3.25,6.5,13.0,0.81,-0.042,1.2,0.0,0
STR001,SKU000565,0.0576,0.47,0.94,1.87,0.83,0.157,1.16,0.0,0
STR001,SKU000566,0.5015,3.97,7.93,15.87,0.94,-0.08,1.13,0.0,0
STR001,SKU000567,0.1529,1.85,3.7,7.4,0.7,-0.036,0.96,0.8,1
STR001,SKU000568,0.2101,1.53,3.06,6.12,0.89,0.145,1.04,0.0,0
STR001,SKU000569,0.5396,6.66,13.32,26.65,0.72,0.133,0.98,0.8,1
STR001,SKU000570,0.2335,2.21,4.41,8.83,0.94,0.087,1.0,0.35,1
STR001,SKU000571,0.2105,1.33,2.65,5.3,0.96,0.019,0.9,0.0,0
STR001,SKU000572,0.1538,0.98,1.96,3.92,0.81,0.071,0.91,0.0,0
STR001,SKU000575,0.1515,1.05,2.1,4.2,0.64,-0.04,0.99,0.0,0
STR001,SKU000576,0.1602,1.28,2.56,5.11,0.87,0.075,1.14,0.0,0
STR001,SKU000577,0.3207,2.63,5.25,10.51,0.78,0.076,1.17,0.0,0
STR001,SKU000578,0.2414,1.82,3.65,7.3,0.86,0.214,1.08,0.0,0
STR001,SKU000579,0.2334,1.65,3.3,6.6,0.62,0.033,1.01,0.0,0
STR001,SKU000580,0.02,0.13,0.27,0.54,0.66,0.027,0.96,0.0,0
STR001,SKU000581,0.2498,1.85,3.71,7.41,0.8,0.048,1.06,0.0,0
STR001,SKU000582,0.1607,1.04,2.07,4.14,0.75,0.212,0.92,0.0,0
STR001,SKU000583,0.0834,0.67,1.34,2.69,0.81,-0.148,1.15,0.0,0
STR001,SKU000584,0.1723,1.36,2.73,5.45,0.65,-0.027,1.13,0.0,0
STR001,SKU000587,0.0952,0.79,1.57,3.15,0.66,-0.023,1.18,0.0,0
STR001,SKU000590,0.0442,0.46,0.92,1.84,0.84,-0.134,0.99,0.5,1
STR001,SKU000592,0.0317,0.23,0.46,0.92,0.75,-0.049,1.04,0.0,0
STR001,SKU000593,0.1238,0.84,1.68,3.36,0.86,-0.056,0.97,0.0,0
STR001,SKU000595,0.0774,0.89,1.79,3.58,0.65,-0.091,1.1,0.5,1
STR001,SKU000598,0.2762,2.15,4.29,8.58,0.78,0.159,1.11,0.0,0
STR001,SKU000599,0.0105,0.09,0.18,0.37,0.89,0.059,1.01,0.25,1
STR001,SKU000600,0.0735,0.49,0.98,1.95,0.86,0.076,0.95,0.0,0
STR001,SKU000602,0.3175,2.49,4.98,9.96,0.64,-0.167,1.12,0.0,0
STR001,SKU000604,0.194,1.22,2.44,4.89,0.65,0.196,0.9,0.0,0
STR001,SKU000607,0.1438,1.18,2.36,4.71,0.66,-0.069,1.17,0.0,0
STR001,SKU000608,0.03,0.23,0.46,0.92,0.86,-0.025,1.09,0.0,0
STR001,SKU000609,0.1927,1.23,2.46,4.91,0.77,-0.153,0.91,0.0,0
STR001,SKU000610,0.1263,0.85,1.7,3.39,0.72,-0.135,0.96,0.0,0
STR001,SKU000611,0.0178,0.12,0.24,0.49,0.77,0.163,0.98,0.0,0
STR001,SKU000612,0.3094,1.93,3.85,7.71,0.71,0.095,0.89,0.0,0
STR001,SKU000613,0.0481,0.35,0.69,1.39,0.88,0.105,1.03,0.0,0
STR001,SKU000614,0.327,2.2,4.39,8.79,0.75,-0.033,0.96,0.0,0
STR001,SKU000615,0.181,1.25,2.51,5.02,0.89,0.023,0.99,0.0,0
STR001,SKU000616,0.1435,1.11,2.23,4.46,0.63,0.177,1.11,0.0,0
STR001,SKU000619,0.0186,0.15,0.3,0.6,0.9,0.042,1.14,0.0,0
STR001,SKU000621,0.06,0.41,0.81,1.63,0.92,0.113,0.97,0.0,0
STR001,SKU000622,0.1656,1.26,2.53,5.06,0.73,0.139,1.09,0.0,0
STR001,SKU000623,0.0001,0.0,0.0,0.0,0.81,0.061,1.13,0.0,0
STR001,SKU000624,0.0295,0.24,0.47,0.94,0.92,-0.062,0.99,0.15,1
STR001,SKU000625,0.1,0.71,1.41,2.83,0.63,-0.088,1.01,0.0,0
STR001,SKU000626,0.0404,0.34,0.68,1.36,0.76,-0.003,1.2,0.0,0
STR001,SKU000627,0.5415,3.87,7.73,15.46,0.79,0.058,1.02,0.0,0
STR001,SKU000629,0.3032,2.89,5.78,11.57,0.87,0.082,1.09,0.25,1
STR001,SKU000630,0.0538,0.37,0.75,1.49,0.66,-0.0,0.99,0.0,0
STR001,SKU000631,0.5442,3.85,7.7,15.39,0.67,0.038,1.01,0.0,0
STR001,SKU000633,0.3376,2.22,4.44,8.89,0.78,-0.047,0.94,0.0,0
STR001,SKU000635,0.1089,0.72,1.43,2.87,0.82,-0.13,0.94,0.0,0
STR001,SKU000636,0.598,3.98,7.95,15.91,0.79,-0.069,0.95,0.0,0
STR001,SKU000638,0.017,0.11,0.22,0.43,0.72,-0.166,0.91,0.0,0
STR001,SKU000639,0.0536,0.35,0.69,1.38,0.85,0.107,0.92,0.0,0
STR001,SKU000641,0.1964,1.62,3.24,6.49,0.87,0.102,1.18,0.0,0
STR001,SKU000642,0.0571,0.42,0.85,1.69,0.63,-0.052,1.06,0.0,0
STR001,SKU000643,0.1701,1.02,2.05,4.1,0.75,0.092,0.86,0.0,0
STR001,SKU000645,0.1419,1.16,2.31,4.62,0.9,-0.18,0.93,0.25,1
STR001,SKU000647,0.2113,1.48,2.96,5.92,0.88,0.116,1.0,0.0,0
STR001,SKU000649,0.0054,0.04,0.08,0.16,0.67,0.121,1.07,0.0,0
STR001,SKU000651,0.0957,0.62,1.25,2.49,0.77,0.213,0.93,0.0,0
STR001,SKU000653,0.0076,0.05,0.1,0.2,0.64,-0.129,0.93,0.0,0
STR001,SKU000654,0.16,1.15,2.31,4.61,0.76,0.106,1.03,0.0,0
STR001,SKU000656,0.3575,2.6,5.2,10.41,0.69,-0.038,1.04,0.0,0
STR001,SKU000658,0.0771,0.46,0.92,1.84,0.62,0.147,0.85,0.0,0
STR001,SKU000659,0.1968,1.58,3.17,6.34,0.76,0.117,1.15,0.0,0
STR001,SKU000660,0.1528,1.01,2.01,4.02,0.66,-0.045,0.94,0.0,0
STR001,SKU000661,0.0679,0.41,0.82,1.64,0.93,0.161,0.86,0.0,0
STR001,SKU000662,0.3751,2.6,5.2,10.4,0.62,0.141,0.99,0.0,0
STR001,SKU000663,0.2106,1.44,2.89,5.78,0.71,0.017,0.98,0.0,0
STR001,SKU000664,0.278,1.71,3.42,6.85,0.69,0.182,0.88,0.0,0
STR001,SKU000666,0.0046,0.04,0.08,0.15,0.9,0.146,1.19,0.0,0
STR001,SKU000668,0.2604,1.84,3.68,7.37,0.85,-0.095,1.01,0.0,0
STR001,SKU000669,0.1169,0.73,1.46,2.91,0.85,0.155,0.89,0.0,0
STR001,SKU000670,0.1105,1.19,2.39,4.78,0.86,0.08,1.03,0.5,1
STR001,SKU000672,0.9305,7.23,14.46,28.92,0.66,0.199,1.11,0.0,0
STR001,SKU000674,0.0093,0.06,0.13,0.25,0.66,0.105,0.96,0.0,0
STR001,SKU000675,0.1921,1.26,2.53,5.06,0.89,0.091,0.94,0.0,0
STR001,SKU000676,0.1264,0.96,1.93,3.86,0.85,-0.172,1.09,0.0,0
STR001,SKU000677,0.1072,0.7,1.4,2.79,0.89,0.199,0.93,0.0,0
STR001,SKU000680,0.0028,0.02,0.03,0.07,0.84,-0.008,0.87,0.0,0
STR001,SKU000681,0.5308,3.42,6.84,13.67,0.8,-0.133,0.92,0.0,0
STR001,SKU000682,0.0431,0.3,0.6,1.21,0.63,-0.168,1.0,0.0,0
STR001,SKU000683,0.1883,1.45,2.9,5.8,0.94,-0.033,1.1,0.0,0
STR001,SKU000684,0.3293,2.7,5.39,10.79,0.69,-0.001,1.17,0.0,0
STR001,SKU000685,0.2386,1.97,3.94,7.88,0.63,0.05,1.18,0.0,0
STR001,SKU000688,0.1465,1.14,2.28,4.55,0.66,-0.039,1.11,0.0,0
STR001,SKU000689,0.0222,0.18,0.35,0.71,0.67,0.023,1.14,0.0,0
STR001,SKU000690,0.4243,4.34,8.69,17.37,0.87,0.159,1.17,0.25,1
STR001,SKU000691,0.0255,0.21,0.41,0.82,0.73,-0.094,1.15,0.0,0
STR001,SKU000692,0.2584,1.86,3.73,7.45,0.85,0.2,1.03,0.0,0
STR001,SKU000693,0.0606,0.51,1.02,2.04,0.79,0.064,1.2,0.0,0
STR001,SKU000694,0.0736,0.44,0.89,1.77,0.83,-0.173,0.86,0.0,0
STR001,SKU000695,0.4834,3.11,6.23,12.45,0.95,-0.145,0.92,0.0,0
STR001,SKU000696,0.2769,1.9,3.8,7.6,0.94,-0.135,0.98,0.0,0
STR001,SKU000697,0.2004,1.3,2.61,5.22,0.74,-0.098,0.93,0.0,0
STR001,SKU000698,0.0249,0.19,0.39,0.77,0.76,0.066,1.11,0.0,0
STR001,SKU000699,0.012,0.09,0.18,0.37,0.84,0.063,1.1,0.0,0
STR001,SKU000700,0.0405,0.26,0.51,1.02,0.87,-0.034,0.9,0.0,0
STR001,SKU000701,0.013,0.09,0.18,0.37,0.73,-0.046,1.01,0.0,0
STR001,SKU000702,0.0111,0.11,0.21,0.43,0.86,0.015,1.1,0.25,1
STR001,SKU000703,0.0378,0.26,0.53,1.06,0.78,-0.063,1.0,0.0,0
STR001,SKU000704,0.0381,0.32,0.64,1.28,0.86,-0.029,1.2,0.0,0
STR001,SKU000705,0.0266,0.2,0.39,0.79,0.96,0.196,1.06,0.0,0
STR001,SKU000706,0.0282,0.21,0.42,0.84,0.88,0.169,1.07,0.0,0
STR001,SKU000707,0.0362,0.23,0.46,0.92,0.7,0.107,0.91,0.0,0
STR001,SKU000709,0.0118,0.09,0.17,0.35,0.64,0.141,1.05,0.0,0
STR001,SKU000710,0.0217,0.13,0.27,0.53,0.77,-0.0,0.88,0.0,0
STR001,SKU000711,0.2512,1.79,3.59,7.17,0.66,-0.135,1.02,0.0,0
STR001,SKU000713,0.4835,3.89,7.78,15.57,0.81,-0.081,1.15,0.0,0
STR001,SKU000714,0.0263,0.21,0.42,0.84,0.78,0.037,1.14,0.0,0
STR001,SKU000716,0.0961,0.76,1.52,3.04,0.93,-0.08,1.13,0.0,0
STR001,SKU000718,0.0446,0.33,0.67,1.34,0.84,0.198,1.07,0.0,0
STR001,SKU000721,0.2107,1.39,2.77,5.54,0.63,0.185,0.94,0.0,0
STR001,SKU000724,0.0515,0.41,0.82,1.64,0.7,-0.157,1.14,0.0,0
STR001,SKU000726,0.0126,0.1,0.19,0.39,0.76,-0.041,1.1,0.0,0
STR001,SKU000730,0.1403,1.12,2.24,4.48,0.84,0.094,1.14,0.0,0
STR001,SKU000731,0.1427,1.06,2.12,4.24,0.7,-0.149,1.06,0.0,0
STR001,SKU000732,0.0476,0.3,0.61,1.21,0.69,0.144,0.91,0.0,0
STR001,SKU000733,0.1128,0.77,1.55,3.1,0.92,0.033,0.98,0.0,0
STR001,SKU000734,0.0827,0.57,1.15,2.29,0.79,0.043,0.99,0.0,0
STR001,SKU000735,0.0913,0.56,1.11,2.22,0.86,0.061,0.87,0.0,0
STR001,SKU000736,0.0341,0.26,0.53,1.06,0.79,0.134,1.11,0.0,0
STR001,SKU000737,0.2241,1.68,3.36,6.71,0.63,-0.056,1.07,0.0,0
STR001,SKU000738,0.0863,0.67,1.34,2.68,0.88,0.215,1.11,0.0,0
STR001,SKU000739,0.18,1.22,2.44,4.89,0.82,0.078,0.97,0.0,0
STR001,SKU000740,0.2405,1.95,3.91,7.81,0.75,-0.151,1.16,0.0,0
STR001,SKU000741,0.0311,0.2,0.41,0.81,0.92,0.012,0.93,0.0,0
STR001,SKU000742,0.0422,0.27,0.54,1.09,0.89,-0.035,0.92,0.0,0
STR001,SKU000743,0.0065,0.04,0.09,0.18,0.76,0.126,0.97,0.0,0
STR001,SKU000744,0.0146,0.12,0.24,0.49,0.8,0.217,1.19,0.0,0
STR001,SKU000745,0.0352,0.22,0.43,0.87,0.72,0.022,0.88,0.0,0
STR001,SKU000746,0.0408,0.32,0.63,1.27,0.94,0.056,1.11,0.0,0
STR001,SKU000747,0.0014,0.01,0.02,0.04,0.65,-0.016,0.93,0.0,0
STR001,SKU000748,0.0315,0.21,0.41,0.82,0.69,-0.019,0.93,0.0,0
STR001,SKU000752,0.0348,0.24,0.48,0.97,0.63,-0.168,0.99,0.0,0
STR001,SKU000753,0.0361,0.23,0.46,0.91,0.68,0.218,0.9,0.0,0
STR001,SKU000754,0.0208,0.16,0.32,0.64,0.72,0.11,1.1,0.0,0
STR001,SKU000756,0.0356,0.22,0.44,0.89,0.68,-0.109,0.89,0.0,0
STR001,SKU000757,0.0045,0.03,0.07,0.13,0.89,-0.083,1.05,0.0,0
STR001,SKU000758,0.0313,0.26,0.53,1.05,0.73,0.172,1.2,0.0,0
STR001,SKU000761,0.2594,1.98,3.96,7.92,0.81,0.113,1.09,0.0,0
STR001,SKU000762,0.1327,0.99,1.99,3.98,0.86,0.141,1.07,0.0,0
STR001,SKU000763,0.0741,0.62,1.24,2.47,0.68,0.148,1.19,0.0,0
STR001,SKU000764,0.2955,1.9,3.81,7.61,0.69,-0.028,0.92,0.0,0
STR001,SKU000767,0.0624,0.42,0.84,1.68,0.65,-0.163,0.96,0.0,0
STR001,SKU000768,0.3582,2.81,5.62,11.23,0.85,0.078,1.12,0.0,0
STR001,SKU000769,0.1205,1.34,2.67,5.34,0.95,-0.02,0.88,0.8,1
STR001,SKU000772,0.0148,0.11,0.21,0.42,0.87,-0.053,1.02,0.0,0
STR001,SKU000773,0.0152,0.1,0.21,0.41,0.85,-0.068,0.97,0.0,0
STR001,SKU000774,0.0357,0.23,0.46,0.92,0.77,-0.138,0.92,0.0,0
STR001,SKU000776,0.0215,0.17,0.35,0.69,0.75,0.032,1.15,0.0,0
STR001,SKU000777,0.0293,0.23,0.47,0.93,0.92,-0.124,1.14,0.0,0
STR001,SKU000778,0.038,0.41,0.81,1.63,0.81,0.057,1.02,0.5,1
STR001,SKU000779,0.013,0.09,0.17,0.35,0.77,0.09,0.95,0.0,0
STR001,SKU000780,0.0182,0.14,0.29,0.57,0.74,0.134,1.13,0.0,0
STR001,SKU000781,0.2738,2.24,4.49,8.97,0.88,0.013,1.17,0.0,0
STR001,SKU000783,0.1408,0.88,1.75,3.51,0.74,0.099,0.89,0.0,0
STR001,SKU000784,0.3234,2.06,4.12,8.24,0.71,0.204,0.91,0.0,0
STR001,SKU000785,0.0393,0.24,0.47,0.95,0.96,0.168,0.86,0.0,0
STR001,SKU000787,0.7518,5.53,11.05,22.1,0.64,0.076,1.05,0.0,0
STR001,SKU000789,0.0579,0.42,0.84,1.68,0.95,-0.005,1.04,0.0,0
STR001,SKU000790,0.1845,2.09,4.19,8.37,0.75,-0.079,1.2,0.35,1
STR001,SKU000791,0.0035,0.03,0.06,0.12,0.68,-0.082,1.19,0.0,0
STR001,SKU000792,0.2698,2.3,4.6,9.21,0.89,0.052,1.06,0.15,1
STR001,SKU000793,0.3021,2.43,4.86,9.73,0.8,0.154,1.15,0.0,0
STR001,SKU000794,0.1275,1.07,2.14,4.28,0.8,-0.101,1.2,0.0,0
STR001,SKU000795,0.4507,3.22,6.44,12.87,0.62,0.052,1.02,0.0,0
STR001,SKU000796,0.1203,0.95,1.9,3.81,0.74,0.066,1.13,0.0,0
STR001,SKU000797,0.0479,0.31,0.61,1.22,0.69,-0.068,0.91,0.0,0
STR001,SKU000799,0.0399,0.24,0.47,0.95,0.77,0.099,0.85,0.0,0
STR001,SKU000800,0.2071,1.77,3.54,7.07,0.91,0.139,1.22,0.0,0
STR001,SKU000802,0.0565,0.47,0.94,1.88,0.81,0.128,1.19,0.0,0
STR001,SKU000803,0.0012,0.01,0.02,0.04,0.66,0.118,1.22,0.0,0
STR001,SKU000804,0.0089,0.08,0.15,0.3,0.7,-0.172,1.21,0.0,0
STR001,SKU000805,0.1629,1.3,2.6,5.2,0.76,0.21,1.14,0.0,0
STR001,SKU000806,0.1057,0.72,1.45,2.9,0.71,-0.173,0.98,0.0,0
STR001,SKU000809,0.0487,0.4,0.79,1.58,0.86,0.169,1.16,0.0,0
STR001,SKU000812,0.0644,0.55,1.1,2.2,0.86,0.003,1.22,0.0,0
STR001,SKU000813,0.3067,2.55,5.11,10.22,0.87,-0.151,1.19,0.0,0
STR001,SKU000815,0.0423,0.32,0.64,1.28,0.89,-0.091,1.08,0.0,0
STR001,SKU000816,0.2155,1.3,2.59,5.19,0.67,0.191,0.86,0.0,0
